ID;Parent_ID;Tipo_Organo
7015;7014;DEPARTAMENTO DE LICENCIAS Y REGISTRO
7016;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7017;7016;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
7018;7017;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
7019;7018;DEPARTAMENTO DE LICENCIAS Y REGISTRO
7020;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7021;7020;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
7022;7021;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
7023;7022;DEPARTAMENTO DE LICENCIAS Y REGISTRO
7024;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7025;7024;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
7026;7025;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
7027;7026;DEPARTAMENTO DE DISCIPLINA
7028;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7029;7028;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
7030;7029;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
7031;7030;DEPARTAMENTO DE DISCIPLINA
7032;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7033;7032;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
7034;7033;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
7035;7034;DEPARTAMENTO DE ARQUITECTURA
7036;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7037;7036;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
7038;7037;SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN
7039;7038;DEPARTAMENTO DE ATENCIÓN Y CONTROL DE PROYECTOS Y ACTIVIDADES ECONÓMICAS
7040;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7041;7040;DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE
7042;7041;SERVICIO DE GESTIÓN DE MEDIO AMBIENTE
7043;7042;DEPARTAMENTO DE GESTIÓN MEDIOAMBIENTAL
7044;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7045;7044;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7046;7045;SEGURIDAD CIUDADANA
7047;7046;SEGURIDAD CIUDADANA
7048;999999;ALCALDIA PRESIDENCIA
7049;7048;ALCALDIA PRESIDENCIA
7050;7049;ALCALDIA PRESIDENCIA
7051;7050;ALCALDIA PRESIDENCIA
7052;999999;ALCALDIA PRESIDENCIA
7053;7052;ALCALDIA PRESIDENCIA
7054;7053;STAFF
7055;7054;SECRETARIA
7056;999999;ALCALDIA PRESIDENCIA
7057;7056;ALCALDIA PRESIDENCIA
7058;7057;STAFF
7059;7058;DEPARTAMENTO DEL ÓRGANO PARA LA RESOLUCIÓN DE LAS RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS
7060;999999;ALCALDIA PRESIDENCIA
7061;7060;ALCALDIA PRESIDENCIA
7062;7061;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7063;7062;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7064;999999;ALCALDIA PRESIDENCIA
7065;7064;ALCALDIA PRESIDENCIA
7066;7065;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7067;7066;DEPARTAMENTO DE GESTIÓN DE ALCALDÍA PRESIDENCIA
7068;999999;ALCALDIA PRESIDENCIA
7069;7068;ALCALDIA PRESIDENCIA
7070;7069;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7071;7070;UNIDAD DE SECRETARÍA DE ALCALDÍA
7072;999999;ALCALDIA PRESIDENCIA
7073;7072;ALCALDIA PRESIDENCIA
7074;7073;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7075;7074;UNIDAD DE FILM OFFICE
7076;999999;ALCALDIA PRESIDENCIA
7077;7076;ALCALDIA PRESIDENCIA
7078;7077;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7079;7078;DEPARTAMENTO DE GABINETE DE PRENSA
7080;999999;ALCALDIA PRESIDENCIA
7081;7080;ALCALDIA PRESIDENCIA
7082;7081;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7083;7082;DEPARTAMENTO DE RADIO Y TV MUNICIPAL-ONDA JEREZ
7084;999999;ALCALDIA PRESIDENCIA
7085;7084;ALCALDIA PRESIDENCIA
7086;7085;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7087;7086;DEPARTAMENTO DE RADIO Y TV MUNICIPAL-ONDA JEREZ
7088;999999;ALCALDIA PRESIDENCIA
7089;7088;ALCALDIA PRESIDENCIA
7090;7089;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7091;7090;SERVICIO DE ASISTENCIA JURÍDICA Y DERECHO A LA INFORMACION
7092;999999;ALCALDIA PRESIDENCIA
7093;7092;ALCALDIA PRESIDENCIA
7094;7093;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7095;7094;DEPARTAMENTO DE SISTEMAS Y TELECOMUNICACIONES
7096;999999;ALCALDIA PRESIDENCIA
7097;7096;ALCALDIA PRESIDENCIA
7098;7097;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7099;7098;DEPARTAMENTO DE SISTEMAS Y TELECOMUNICACIONES
7100;999999;ALCALDIA PRESIDENCIA
7101;7100;ALCALDIA PRESIDENCIA
7102;7101;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7103;7102;DEPARTAMENTO DE DESARROLLO S.I.M.
7104;999999;ALCALDIA PRESIDENCIA
7105;7104;ALCALDIA PRESIDENCIA
7106;7105;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7107;7106;DEPARTAMENTO DE DESARROLLO S.I.M.
7108;999999;ALCALDIA PRESIDENCIA
7109;7108;ALCALDIA PRESIDENCIA
7110;7109;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7111;7110;DEPARTAMENTO DE DESARROLLO S.I.M.
7112;999999;ALCALDIA PRESIDENCIA
7113;7112;ALCALDIA PRESIDENCIA
7114;7113;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7115;7114;DEPARTAMENTO DE DESARROLLO S.I.G.
7116;999999;ALCALDIA PRESIDENCIA
7117;7116;ALCALDIA PRESIDENCIA
7118;7117;SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO
7119;7118;DEPARTAMENTO DE CARTOGRAFIA
7120;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7121;7120;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7122;7121;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7123;7122;DEPARTAMENTO DE GESTIÓN DE PLANES ESPECIALES
7124;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7125;7124;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7126;7125;STAFF
7127;7126;DEPARTAMENTO DE CONTROL FINANCIERO Y AUDITORIA PÚBLICA-INTERVENCION
7128;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7129;7128;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7130;7129;STAFF
7131;7130;DEPARTAMENTO DE CONTROL FINANCIERO Y AUDITORIA PÚBLICA-INTERVENCION
7132;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7133;7132;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7134;7133;STAFF
7135;7134;DEPARTAMENTO DE CONTROL Y FISCALIZACIÓN- INTERVENCIÓN
7136;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7137;7136;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7138;7137;STAFF
7139;7138;DEPARTAMENTO DE CONTABILIDAD LOCAL- INTERVENCIÓN
7140;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7141;7140;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7142;7141;STAFF
7143;7142;DEPARTAMENTO DE CONTABILIDAD LOCAL- INTERVENCIÓN
7144;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7145;7144;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7146;7145;STAFF
7147;7146;DEPARTAMENTO DE SERVICIOS GRALES Y COMUNICACIONES EXTERNAS- INTERVENCIÓN
7148;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7149;7148;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7150;7149;STAFF
7151;7150;DEPARTAMENTO DE SERVICIOS GRALES Y COMUNICACIONES EXTERNAS- INTERVENCIÓN
7152;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7153;7152;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7154;7153;RECAUDADOR
7155;7154;DEPARTAMENTO DE PROCEDIMIENTOS DE RECAUDACIÓN EJECUTIVA
7156;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7157;7156;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7158;7157;RECAUDADOR
7159;7158;DEPARTAMENTO DE PROCEDIMIENTOS DE RECAUDACIÓN EJECUTIVA
7160;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7161;7160;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7162;7161;RECAUDADOR
7163;7162;DEPARTAMENTO DE GESTIÓN RECAUDATORIA
7164;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7165;7164;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7166;7165;RECAUDADOR
7167;7166;DEPARTAMENTO DE GESTIÓN RECAUDATORIA
7168;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7169;7168;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7170;7169;SERVICIO DE RECURSOS HUMANOS
7171;7170;SERVICIO DE RECURSOS HUMANOS
7172;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7173;7172;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7174;7173;SERVICIO DE RECURSOS HUMANOS
7175;7174;DEPARTAMENTO DE NÓMINA Y ADMINISTRACIÓN DE PERSONAL
7176;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7177;7176;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7178;7177;SERVICIO DE RECURSOS HUMANOS
7179;7178;DEPARTAMENTO DE GESTIÓN DE PERSONAL
7180;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7181;7180;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7182;7181;SERVICIO DE RECURSOS HUMANOS
7183;7182;DEPARTAMENTO DE GESTIÓN DE PERSONAL
7184;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7185;7184;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7186;7185;SERVICIO DE RECURSOS HUMANOS
7187;7186;DEPARTAMENTO DE SALUD LABORAL Y PREVENCIÓN DE RIESGOS LABORALES
7188;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7189;7188;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7190;7189;SERVICIO DE RECURSOS HUMANOS
7191;7190;DEPARTAMENTO DE RELACIONES LABORALES Y SINDICALES
7192;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7193;7192;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7194;7193;SERVICIO ECONÓMICO FINANCIERO
7195;7194;DEPARTAMENTO ECONÓMICO-FINANCIERO
7196;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7197;7196;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7198;7197;SERVICIO ECONÓMICO FINANCIERO
7199;7198;DEPARTAMENTO DE ANÁLISIS ECONÓMICO-FINANCIERO
7200;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7201;7200;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7202;7201;SERVICIO ECONÓMICO FINANCIERO
7203;7202;DEPARTAMENTO DE OFICINA PRESUPUESTARIA
7204;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7205;7204;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7206;7205;SERVICIO DE PATRIMONIO
7207;7206;DEPARTAMENTO DE PATRIMONIO
7208;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7209;7208;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7210;7209;SERVICIO DE PATRIMONIO
7211;7210;DEPARTAMENTO DE PATRIMONIO
7212;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7213;7212;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7214;7213;SERVICIOS TRIBUTARIOS
7215;7214;DEPARTAMENTO DE TRIBUTOS
7216;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7217;7216;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7218;7217;SERVICIOS TRIBUTARIOS
7219;7218;DEPARTAMENTO DE TRIBUTOS
7220;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7221;7220;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7222;7221;SERVICIOS TRIBUTARIOS
7223;7222;DEPARTAMENTO DE GESTIÓN CENSAL, CATASTRAL Y TRIBUTARIA
7224;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7225;7224;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7226;7225;SERVICIOS TRIBUTARIOS
7227;7226;DEPARTAMENTO DE GESTIÓN CENSAL, CATASTRAL Y TRIBUTARIA
7228;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7229;7228;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7230;7229;SERVICIOS TRIBUTARIOS
7231;7230;DEPARTAMENTO DE ATENCIÓN TRIBUTARIA Y GESTIÓN DOCUMENTAL
7232;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7233;7232;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7234;7233;SERVICIO DE CONTRATACIÓN
7235;7234;SERVICIO DE CONTRATACIÓN
7236;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7237;7236;DELEGACIÓN DE ECONOMÍA, HACIENDA, PATRIMONIO Y RECURSOS HUMANOS
7238;7237;SERVICIO DE CONTRATACIÓN
7239;7238;SERVICIO DE CONTRATACIÓN
7240;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7241;7240;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
7242;7241;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
7243;7242;DEPARTAMENTO DE REACTIVACIÓN ECONÓMICA Y CAPTACIÓN DE INVERSIONES
7244;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7245;7244;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
7246;7245;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
7247;7246;DEPARTAMENTO DE REACTIVACIÓN ECONÓMICA Y CAPTACIÓN DE INVERSIONES
7248;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7249;7248;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
7250;7249;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
7251;7250;DEPARTAMENTO DE POLÍTICAS ACTIVAS DE EMPLEO
7252;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7253;7252;DELEGACIÓN DE REACTIVACIÓN ECONÓMICA, CAPTACION DE INVERSIONES, EDUCACIÓN Y EMPLEO
7254;7253;SERVICIO DE REACTIVACIÓN ECONÓMICA, CAPTACIÓN DE INVERSIONES, EDUCACIÓN Y EMPLEO
7255;7254;DEPARTAMENTO DE EDUCACIÓN
7256;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7257;7256;DELEGACIÓN DE TURISMO, COMERCIO Y CONSUMO
7258;7257;SERVICIO DE TURISMO, COMERCIO Y CONSUMO
7259;7258;DEPARTAMENTO DE TURISMO
7260;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7261;7260;DELEGACIÓN DE TURISMO, COMERCIO Y CONSUMO
7262;7261;SERVICIO DE TURISMO, COMERCIO Y CONSUMO
7263;7262;DEPARTAMENTO DE TURISMO
7264;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7265;7264;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
7266;7265;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
7267;7266;DEPARTAMENTO GESTIÓN DE INSTALACIONES DEPORTIVAS Y PLANIFICACIÓN
7268;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7269;7268;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
7270;7269;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
7271;7270;DEPARTAMENTO DE PROMOCIÓN DEPORTIVA
7272;999999;ÁREA DE GOBIERNO DE ECONOMÍA PRODUCTIVA, HACIENDA Y RRHH
7273;7272;DELEGACIÓN DE DEPORTES Y MEDIO RURAL
7274;7273;SERVICIO DE PROMOCIÓN E INSTALACIONES DEPORTIVAS
7275;7274;DEPARTAMENTO DE SERVICIOS GENERALES Y ATENCIÓN AL USUARIO
7276;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7277;7276;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7278;7277;SEGURIDAD CIUDADANA
7279;7278;CUERPO DE POLICIA
7280;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7281;7280;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7282;7281;SEGURIDAD CIUDADANA
7283;7282;CUERPO DE POLICIA
7284;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7285;7284;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7286;7285;SEGURIDAD CIUDADANA
7287;7286;CUERPO DE POLICIA
7288;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7289;7288;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7290;7289;SEGURIDAD CIUDADANA
7291;7290;CUERPO DE POLICIA
7292;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7293;7292;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7294;7293;SEGURIDAD CIUDADANA
7295;7294;CUERPO DE POLICIA
7296;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7297;7296;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7298;7297;SEGURIDAD CIUDADANA
7299;7298;CUERPO DE POLICIA
7300;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7301;7300;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7302;7301;SEGURIDAD CIUDADANA
7303;7302;CUERPO DE POLICIA
7304;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7305;7304;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7306;7305;SEGURIDAD CIUDADANA
7307;7306;CUERPO DE POLICIA
7308;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7309;7308;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7310;7309;SEGURIDAD CIUDADANA
7311;7310;CUERPO DE POLICIA
7312;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7313;7312;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7314;7313;SEGURIDAD CIUDADANA
7315;7314;CUERPO DE POLICIA
7316;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7317;7316;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7318;7317;SEGURIDAD CIUDADANA
7319;7318;CUERPO DE POLICIA
7320;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7321;7320;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7322;7321;SEGURIDAD CIUDADANA
7323;7322;CUERPO DE POLICIA
7324;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7325;7324;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7326;7325;SEGURIDAD CIUDADANA
7327;7326;CUERPO DE POLICIA
7328;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7329;7328;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7330;7329;SEGURIDAD CIUDADANA
7331;7330;CUERPO DE POLICIA
7332;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7333;7332;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7334;7333;SEGURIDAD CIUDADANA
7335;7334;CUERPO DE POLICIA
7336;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7337;7336;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7338;7337;SEGURIDAD CIUDADANA
7339;7338;CUERPO DE POLICIA
7340;999999;ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE
7341;7340;DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL
7342;7341;SEGURIDAD CIUDADANA
7343;7342;CUERPO DE POLICIA
