"areaGobierno","delegacion","servicio","departamento","nivelPuesto","zz","nombrePuesto","tipoPuesto","tipoPersonal","formaProvision","adscripciongrupos","adcripcionescalas","nivelComplementoDestino","complementoEspecificoEuros","observaciones","requisitos","situacion"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE","DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL","SEGURIDAD CIUDADANA","CUERPO DE POLICIA","CP","CP008","POLICÍA LOCAL","NS","F","C","C1","A.E.",21490,19436,,"TA0",
