nombreUnidadOrganizativa,dotacion,numeroVacantes,puesto,nombrePuesto
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,0,JU043,"JEFE/A DE UNIDAD DE PARQUES, JARDINES Y OTROS ESPACIOS MEDIOAMBIENTALES"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,0,JD017,JEFATURA DE DEPARTAMENTO DE ESPACIOS PÚBLICOS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,1,AU008,AUXILIAR ADMINISTRATIVO DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",2,0,TE003,ENCARGADO/A ESPECIALISTAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",2,0,TS002,TÉCNICO/A SUPERIOR DE GESTIÓN Y/O ATENCION SOCIAL
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",2,2,AU001,INSPECTOR/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",2,2,TM008,INGENIERO/A TÉCNICO/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",3,2,AU023,ENCARGADO/A AUXILIARES
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",6,3,SU013,"AYUDANTE (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO, IMPRENTA)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",12,7,AU015,"OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",16,4,SU011,"PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN INTEGRAL DE RESIDUOS URBANOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,0,JU042,JEFE/A DE UNIDAD DE LIMPIEZA Y RECOGIDA VIARIA
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN INTEGRAL DE RESIDUOS URBANOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,0,JD068,JEFATURA DE DEPARTAMENTO DE GESTIÓN INTEGRAL DE RESIDUOS URBANOS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN INTEGRAL DE RESIDUOS URBANOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,1,TM008,INGENIERO/A TÉCNICO/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN INTEGRAL DE RESIDUOS URBANOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",2,1,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN MEDIOAMBIENTAL - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,0,TE005,OPERADOR/A DE INFORMÁTICA
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN MEDIOAMBIENTAL - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,0,JU077,JEFE/A DE UNIDAD DE PROYECTOS Y EDUCACIÓN MEDIOAMBIENTAL
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN MEDIOAMBIENTAL - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,0,JU048,JEFE/A DE UNIDAD DE DISCIPLINA AMBIENTAL
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN MEDIOAMBIENTAL - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,0,JD019,JEFATURA DE DEPARTAMENTO DE GESTIÓN MEDIO AMBIENTAL
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN MEDIOAMBIENTAL - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,1,AU001,INSPECTOR/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN MEDIOAMBIENTAL - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,1,AU023,ENCARGADO/A AUXILIARES
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN MEDIOAMBIENTAL - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,1,AU015,"OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE GESTIÓN MEDIOAMBIENTAL - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,1,TM002,TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE INSTALACIONES Y SERVICIOS - SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES",1,0,SU006,CELADOR/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE INSTALACIONES Y SERVICIOS - SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES",1,0,AU008,AUXILIAR ADMINISTRATIVO DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE INSTALACIONES Y SERVICIOS - SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES",1,0,JU030,JEFE/A DE UNIDAD DE SERVICIOS PÚBLICOS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE INSTALACIONES Y SERVICIOS - SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES",1,0,JD007,JEFATURA DEPARTAMENTO DE INSTALACIONES Y SERVICIOS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE INSTALACIONES Y SERVICIOS - SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES",1,1,TE003,ENCARGADO/A ESPECIALISTAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE INSTALACIONES Y SERVICIOS - SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES",1,1,AU023,ENCARGADO/A AUXILIARES
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE INSTALACIONES Y SERVICIOS - SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES",1,1,TS003,LETRADO/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE INSTALACIONES Y SERVICIOS - SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES",3,1,SU013,"AYUDANTE (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO, IMPRENTA)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE INSTALACIONES Y SERVICIOS - SERVICIO DE LA VIA PÚBLICA Y SERVICIOS MUNICIPALES",6,3,AU015,"OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,TS006,ARQUITECTO/A SUPERIOR
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,TS012,INGENIERO/A SUPERIOR
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,JU171,JEFE/A DE UNIDAD DE ACTIVIDADES CALIFICADAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,JU172,JEFE/A DE UNIDAD DE OBRAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,JU025,JEFE/A DE UNIDAD DE INFORMACIÓN URBANÍSTICA Y REGISTRO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,JD005,JEFATURA DE DEPARTAMENTO DE LICENCIAS Y REGISTRO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,1,TE012,ADMINISTRATIVO/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",2,0,TS010,ASESOR/A JURIDICO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",2,0,TM003,ARQUITECTO/A TÉCNICO/A/ APAREJADOR/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",3,1,AU008,AUXILIAR ADMINISTRATIVO DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",3,2,TE006,DELINEANTE
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",4,1,AU023,ENCARGADO/A AUXILIARES
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE LICENCIAS Y REGISTRO - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",14,1,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES - SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS",1,0,SU006,CELADOR/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES - SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS",1,0,SU011,"PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES - SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS",1,0,TE005,OPERADOR/A DE INFORMÁTICA
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES - SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS",1,0,SU020,ENCARGADO/A SUBALTERNOS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES - SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS",1,0,TM003,ARQUITECTO/A TÉCNICO/A/ APAREJADOR/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES - SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS",1,0,JU001,JEFE/A UNIDAD CEMENTERIO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES - SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS",1,0,JU004,JEFE/A DE UNIDAD DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y  CENTROS EDUCATIVOS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES - SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS",1,1,JD056,JEFATURA DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES - SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS",3,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE MANTENIMIENTO Y DEPENDENCIAS MUNICIPALES - SERVICIO DE MANTENIMIENTO DE DEPENDENCIAS MUNICIPALES Y CENTROS EDUCATIVOS",3,0,AU015,"OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE URBANIZACIÓN - SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO",1,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE URBANIZACIÓN - SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO",1,0,AU001,INSPECTOR/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE URBANIZACIÓN - SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO",1,0,AU008,AUXILIAR ADMINISTRATIVO DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE URBANIZACIÓN - SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO",1,0,JU023,JEFE/A DE UNIDAD DE SUBSUELO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE URBANIZACIÓN - SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO",1,0,JD004,JEFATURA DEPARTAMENTO DE URBANIZACIÓN
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE URBANIZACIÓN - SERVICIO DE GESTIÓN DEL PROCESO URBANÍSTICO",2,2,TS004,INGENIERO/A SUPERIOR DE PROYECTOS Y OBRAS
